grade,subject,learning_style,device_type,past_quiz_score_avg,accuracy_percentage,avg_response_time_sec,num_attempts,learning_streak_days,engagement_score,hints_used,video_watch_pct,time_on_task_min,session_count_week,accuracy_x_score,efficiency_ratio,struggle_index,hint_dependency,engagement_composite,revision_pressure,perf_consistency,session_intensity,mastery_index,topic_freq
0.5,1.0,1.0,1.0,0.0,1.3658993854806791,0.2544529262086514,-3.0,-0.625,0.8917558212712402,-1.0,1.2054973821989527,-0.5357142857142859,0.0,0.7378240200914877,0.5338384355482749,-0.9603617536309846,-1.4997000599880026,0.6910197869101982,-1.4746215494211934,-2.9176788124156574,-0.24735128004287427,0.5648050579557433,-0.5189873417721518
-0.3333333333333333,-1.3333333333333333,-0.5,-1.0,1.2727838258164852,1.3084053744401627,-1.346055979643766,-2.0,2.5,1.4789175582127125,0.0,1.050610820244328,-0.7767857142857149,2.25,1.685352946452596,3.3860960376778952,-0.8761767079074774,0.49999999999999994,2.15372907153729,-1.425348768180469,0.2577597840755738,-0.872799604237952,1.621707060063225,-0.06329113924050604
-0.3333333333333333,0.0,-0.5,-1.0,0.6934162778641784,0.6918029371940425,-0.7022900763358781,0.0,-0.5,0.9093769666456889,0.0,0.7107329842931938,-1.0982142857142863,-0.5,0.8196250784823749,1.0789392853486228,-0.32830150618612164,-0.29994001199760045,0.40563165905631665,-0.6411398040961712,0.14574898785425006,-0.07282433936595621,0.5937829293993679,0.759493670886076
0.16666666666666666,0.3333333333333333,1.0,-2.0,-0.8738206324520478,-0.9059472971565462,0.9796437659033079,2.0,-0.25,-0.5934550031466331,0.5,-0.09904013961605568,1.7680357142857188,-0.25,-0.7539689658265313,-0.7189515716187161,1.5677447552447554,-0.2141571685662868,-0.465753424657534,1.018106262986049,0.07017543859649104,1.3100342169270727,-0.9757639620653317,0.13924050632911408
-0.8333333333333334,-0.3333333333333333,0.5,-1.0,-0.26168999481596666,0.046453494427663874,-0.6132315521628501,0.0,-0.5,0.19634990560100699,0.0,0.06893542757417127,0.5714285714285715,-0.25,-0.10422459413400308,0.4894030920446401,0.08832033351264111,-0.29994001199760045,-0.12176560121765569,-0.04689818937370151,0.5047233468286102,0.6194088304406975,-0.21812434141201234,0.15189873417721536
-0.16666666666666666,-0.3333333333333333,1.0,0.0,-0.6735095904613788,-0.9646911780022915,0.45292620865139943,1.0,0.5,-1.2989301447451227,1.0,-1.1278359511343805,0.6339285714285718,0.5,-0.7152210960624268,-0.639295587181325,1.1828604088219474,0.49999999999999994,-0.8599695585996954,1.0739091718610865,-0.7719298245614045,-0.12190295584779655,-0.798208640674394,0.4810126582278483
0.6666666666666666,-0.3333333333333333,0.0,-2.0,0.6602384655261795,0.7876262889282367,0.0,-2.0,0.25,1.1321585903083706,0.0,0.830715532286213,-1.7053571428571437,0.5,0.8630370436810474,0.42182860653220017,-0.7080755782678863,0.49999999999999994,0.9596651445966516,-0.9890175126150195,0.5641025641025639,-0.8934122109081915,0.7307692307692312,0.4177215189873419
-0.16666666666666666,0.0,0.0,1.0,0.0941420425090719,0.0,1.076335877862595,-2.0,0.625,0.41032095657646345,0.5,0.7076788830715532,-0.5982142857142861,0.5,0.0500493317786349,-0.402989659056005,-0.4538394298009684,1.4997000599880026,0.6955859969558602,-0.2920747996438114,-0.14439946018893457,-0.5282804963515686,0.09747102212855677,0.9240506329113927
0.6666666666666666,-1.0,-0.5,0.0,0.2762052877138413,0.5464014165191124,-0.5597964376590331,-2.0,-0.125,0.12020138451856519,-0.5,0.03577661431064574,-0.616071428571429,0.0,0.4655126020270874,0.7877546841404731,-0.6302111350188275,-0.5000000000000001,-0.019025875190258765,-0.6262986049272784,0.6356275303643719,-0.28445397204930534,0.3609062170706007,-0.16455696202531628
0.3333333333333333,-1.3333333333333333,1.0,1.0,0.22146189735614324,0.44974481824809925,0.4860050890585241,0.0,0.375,0.4254247954688483,0.0,-0.699825479930192,-0.07142857142857152,0.25,0.37581845905462363,-0.020477116821951486,-0.17203469607315772,-0.29994001199760045,-0.02968036529680334,-0.3775601068566343,0.770580296896086,-0.22055489137156292,0.3545837723919918,-0.07594936708860732
1.0,0.0,-0.5,-2.0,-0.4213582166925867,-0.6213936048328299,-0.178117048346056,-1.0,-0.375,-1.6645689112649464,1.0,-1.2321116928446771,-0.25000000000000017,-0.25,-0.48596286662480925,-0.2535067062557592,0.13310247444862822,1.4997000599880026,-1.4452054794520546,0.6613238349658653,-0.48043184885290285,0.14531887702518861,-0.6195995785036879,0.848101265822785
-0.5,0.6666666666666666,-0.5,-1.0,0.7348885432866771,0.9005311946672221,-0.5801526717557255,-2.0,-0.625,0.760226557583386,-1.0,0.6090750436300175,-0.2857142857142861,-0.75,0.9900439501300562,1.0635814477321595,-0.7445199031737495,-1.4997000599880026,0.21156773211567764,-0.9991095280498667,0.6869095816464236,1.407841035577359,0.7028451001053746,-0.7721518987341771
-0.5,0.6666666666666666,0.0,-2.0,1.0786936236391915,0.4155817102385172,-1.2773536895674302,-2.0,-0.375,0.36941472624291993,-0.5,-0.033158813263525225,-0.8750000000000004,-0.25,0.8558615122432504,2.031534759905805,-0.5879841312533622,-0.5000000000000001,-0.06164383561643832,-0.5799940635203326,-2.002699055330637,-0.21540173970400295,0.6675447839831404,-0.7721518987341771
1.0,0.0,0.5,-2.0,0.34131674442716453,0.7097177377356525,-0.33587786259541996,-1.0,0.5,0.22844556324732537,-0.5,-0.22207678883071538,0.0,0.0,0.6047179119203513,0.6585440769939592,-0.5113972565895645,-0.7498500299940013,0.07305936073059358,-0.6441080439299498,0.3184885290148444,0.0,0.5642781875658593,0.759493670886076
1.0,-0.3333333333333333,-0.5,-1.0,-0.14224987039917056,0.006874283928757386,-0.44020356234096725,-1.0,0.0,-0.287602265575834,0.0,-0.31588132635253036,-0.848214285714286,-0.25,-0.06404161808233912,0.3020374731237841,-0.17109332974717595,0.0,-0.3675799086757987,-0.04630454140694586,0.6464237516869094,-0.19994228470132328,-0.10695468914646962,0.0
-0.6666666666666666,-1.0,-0.5,-1.0,0.6842923794712287,0.7376314967190918,0.07379134860050869,-1.0,-0.25,0.7149150409062306,-0.5,1.133944153577662,0.32142857142857134,-0.5,0.8447394385146648,0.34381079144056503,-0.5249125874125876,-0.7498500299940013,0.5707762557077626,-0.7563075096467796,0.3238866396761139,1.0196438141567383,0.647523709167545,-0.12658227848101244
1.0,0.3333333333333333,-0.5,-2.0,1.4092275790565063,1.322570565566087,-0.3053435114503817,-2.0,-0.25,1.127753303964758,-0.5,1.2085514834205935,-0.553571428571429,-0.25,1.801955332316799,1.0064502917989149,-0.8807490586336743,-0.5000000000000001,0.8325722983257229,-1.3695458593054322,-0.1403508771929836,-0.029888279671847397,1.3119072708113806,-0.06329113924050604
0.0,-0.6666666666666666,0.5,-1.0,-1.0513219284603421,-1.1059264659931258,0.40203562340966914,0.0,-0.375,-1.1151667715544367,0.0,-1.3765270506108203,-0.04464285714285716,-0.5,-0.8727240111220734,-0.6919217774137402,0.8322686928456158,-0.29994001199760045,-1.3302891933028915,1.0216681507865835,0.0,0.7379313187945746,-1.184404636459431,0.8860759493670889
0.8333333333333334,-1.0,0.5,-1.0,0.7601866251944013,0.36891990417664844,-0.22391857506361354,0.0,0.625,0.5852737570799244,0.5,1.0357766143106462,0.4821428571428572,0.5,0.6377253565342179,0.35445889218798,-0.11985610543302869,0.29994001199760045,0.9124809741248097,-0.3502523003858712,-1.1174089068825916,-0.17197097744980827,0.6227608008429931,-0.16455696202531628
0.6666666666666666,-1.0,1.0,-1.0,0.2994297563504406,0.028122070617644174,0.23155216284987265,1.0,0.875,0.31655129011957217,-0.5,-0.13219895287958122,0.4464285714285716,1.0,0.16880437707417692,-0.10115695710044026,0.38169042495965577,-0.9997000599880026,0.46194824961948266,0.06233303650934969,-0.7219973009446699,-0.40033804674939194,0.25131717597471065,0.16455696202531664
-0.5,0.6666666666666666,0.0,1.0,-0.07796785899429738,0.32517446099364683,-0.2748091603053438,0.0,0.0,0.0,0.5,-1.3010471204188483,1.4642857142857146,1.0,0.13400304960086099,0.36817856045868735,-0.09161511565357734,0.29994001199760045,-0.4041095890410957,-0.2083704363312557,0.1997300944669357,-0.13925877066413822,0.08640674394099096,-0.43037974683544317
0.16666666666666666,0.0,0.0,-2.0,-1.1268014515292897,-1.1284241224872409,0.43002544529262066,2.0,-0.625,-0.8584015103838895,0.0,-0.7102966841186736,0.0,-0.5,-0.8996322540138126,-0.7080986997030818,1.7831831629908557,-0.6427714457108579,-0.9939117199391169,1.2264766993173046,0.17273954116059287,0.772292534113864,-1.2692307692307692,3.9493670886075956
-0.3333333333333333,0.0,1.0,1.0,1.475997926386729,1.307988751171753,0.0,-1.0,0.0,1.2964128382630584,-1.0,1.0916230366492146,0.5625,-0.25,1.8410619786527933,0.7001126241425207,-0.801069123184508,-1.4997000599880026,0.9162861491628614,-1.272187592757495,-0.40485829959514236,0.6142556787731376,1.3735511064278192,0.20253164556962047
0.0,1.0,0.0,-1.0,-0.2699844479004665,-0.7068013748567856,0.8295165394402034,1.0,-0.375,-1.4411579609817495,0.5,-1.7953752181500873,-0.2857142857142861,-0.25,-0.4712530271773251,-0.6136991911538856,0.9747512103281333,0.0,-1.5958904109589038,0.9171861086375781,-1.2496626180836719,0.124706270354949,-0.5858798735511064,-0.5189873417721518
0.6666666666666666,-1.3333333333333333,0.0,1.0,0.006220839813375042,0.06478491823768356,-0.5368956743002548,1.0,0.0,0.12649465072372568,0.5,0.24825479930191996,0.7767857142857142,0.0,0.041079917481388506,0.42715265690590765,0.3521046261430877,0.0,0.10806697108067005,0.07183140397744138,0.35087719298245523,0.35865935606216764,-0.0021074815595361223,-0.0886075949367086
0.6666666666666666,0.3333333333333333,-0.5,0.0,-0.28947641264904084,-0.5688990730132278,-0.6437659033078884,-1.0,-0.5,-0.6299559471365641,0.0,-0.27617801047120416,-0.6875000000000006,-0.75,-0.4124136693873888,0.06716494317600069,0.10768558364712198,0.0,-0.7305936073059358,0.42861383199762537,-0.7395411605937937,0.9440573854969698,-0.5432033719704952,-0.06329113924050604
0.16666666666666666,0.6666666666666666,0.5,-2.0,-0.07713841368584758,0.0,-0.27989821882951654,1.0,-0.625,-0.3115166771554436,0.0,-0.4886561954624782,-0.16071428571428584,-0.75,-0.03498071575926084,0.1746698064912461,0.4043504572350727,-0.5000000000000001,-0.7207001522070012,0.20065301276343128,0.4129554655870443,1.5521292822690358,-0.16543730242360344,-0.6962025316455697
0.5,-0.6666666666666666,0.0,-1.0,0.1210990150336963,-0.591396729507343,-0.45038167938931306,0.0,-0.125,-0.10195091252359971,1.0,-0.09467713787085492,0.0,-0.25,-0.26962059377522635,-0.08579911948397675,0.5001008606777837,0.8998200359928017,-0.224505327245053,0.4636390620362126,-2.148448043184887,0.2896071237168653,-0.2934668071654372,0.9240506329113927
0.5,-0.6666666666666666,0.0,0.0,0.06428201140487318,0.5901468597021147,-0.676844783715013,0.0,-0.625,0.4096916299559475,0.0,0.18673647469458995,0.294642857142857,-0.25,0.3603910664633597,0.9663151428278898,-0.2626748251748253,-0.29994001199760045,-0.012176560121765526,-0.4749183734045712,-0.19568151147098622,0.4596611287463412,0.2049525816649107,1.0000000000000004
0.3333333333333333,0.6666666666666666,0.0,-1.0,0.429237947122862,0.2135194250598896,-0.061068702290076486,-1.0,2.0,0.11453744493392068,0.5,0.3979057591623039,0.008928571428571242,1.75,0.3503453224504439,0.15214497798709947,-0.27114712210866065,0.7498500299940013,1.056316590563166,-0.26951617690709406,-0.5438596491228075,-0.6740322381168322,0.5690200210748162,-0.5063291139240504
-0.6666666666666666,-1.3333333333333333,0.5,-1.0,0.11944012441679609,-0.2639308405374441,-0.20610687022900787,1.0,-0.625,-0.37067337948395224,-0.5,-0.44240837696335084,0.7589285714285717,-0.5,-0.08592698896762048,-0.030510904064707738,0.6173682087143625,-0.9997000599880026,-0.6712328767123285,0.3995250816265953,-1.082321187584347,1.3563095189017602,-0.19863013698630116,-0.13924050632911372
-0.8333333333333334,0.0,1.0,1.0,-0.990357698289269,-0.5184876575356734,0.36641221374045785,0.0,0.75,-0.022655758338577674,0.5,0.9232111692844677,-0.8660714285714292,0.5,-0.6610458337070586,-0.4126139039623221,0.45303254437869833,0.29994001199760045,0.6385083713850839,0.3965568417928167,-0.03643724696356326,-0.616605515933545,-0.6986301369863012,0.848101265822785
0.6666666666666666,-0.6666666666666666,0.5,0.0,0.3736651114567136,0.4980731173836058,-0.7582697201017813,-2.0,0.875,0.49087476400251706,0.0,0.4768760907504363,-0.8035714285714288,1.0,0.4952910574939455,1.009112316985768,-0.6146113501882734,0.49999999999999994,0.8013698630136986,-0.6619174829326212,0.5587044534412958,-0.7209877561116379,0.526343519494205,0.9240506329113927
-0.3333333333333333,0.0,-0.5,1.0,0.0,0.0010415581710237925,-1.0152671755725193,0.0,-0.125,0.06167400881057289,0.0,0.8699825479930194,0.4821428571428572,-0.25,0.0037671540048434655,0.9839254632947679,0.11763717052178588,-0.29994001199760045,0.26560121765601247,0.010685663401602662,0.16464237516869093,0.5678773137650988,-0.05532139093782906,3.9493670886075956
-0.3333333333333333,-1.3333333333333333,0.0,1.0,0.6498703991705549,0.10686386834704739,-0.8447837150127228,-1.0,0.75,-0.3392070484581498,0.0,0.037085514834205996,-1.1428571428571435,0.25,0.3980626065117946,0.8141701648407903,-0.21950645508337827,0.0,0.06316590563165927,-0.10804392994953989,-1.6072874493927136,-0.6328070247763533,0.45152792413066395,-0.07594936708860732
0.6666666666666666,-0.6666666666666666,0.5,-2.0,0.47610160705028537,0.5189042808040829,-0.3994910941475828,-2.0,-0.5,1.0320956576463187,-0.5,0.5863874345549741,-0.5000000000000003,-0.75,0.5702753610189254,0.5991604382103,-0.6213353953738571,-0.5000000000000001,0.34855403348554037,-0.7788661323834969,0.2928475033738186,1.1604897555344849,0.3962065331928349,0.8860759493670889
0.8333333333333334,0.3333333333333333,0.5,-2.0,0.8534992223950234,0.6363920424955737,-0.4249363867684479,-1.0,0.0,0.734424166142228,-0.5,1.2801047120418851,-0.5000000000000003,0.0,0.8824109785630995,0.7009317088153987,-0.47589429800968275,-0.7498500299940013,0.8150684931506851,-0.6874443455031167,-0.5546558704453449,-0.23086119470668262,0.7175974710221292,-0.06329113924050604
0.5,1.0,0.0,0.0,-1.1803006739243134,-1.3325695240079158,-0.27989821882951654,1.0,0.875,-1.1661422278162368,0.0,-1.530104712041885,1.2142857142857149,0.5,-0.9735402278231227,-0.6349953926487151,1.4797270037654655,-0.5000000000000001,-0.8843226788432265,1.3113683585633715,-0.31443994601889347,0.06948509708537731,-1.1891464699683878,-0.43037974683544317
0.8333333333333334,0.0,1.0,0.0,-0.255054432348367,-0.5018227267992919,0.030534351145037882,-1.0,-0.125,-0.3039647577092512,0.0,-0.4057591623036648,-0.8303571428571432,-0.25,-0.36684904475737723,-0.2807412716289546,0.07520844540075296,0.0,-0.4452054794520547,0.3193826061145738,-0.6342780026990564,-0.18963598136620355,-0.4394099051633298,0.6582278481012661
0.6666666666666666,-1.0,-0.5,0.0,-0.6925868325557283,-0.4405791063430891,-0.23409669211195938,0.0,0.0,-0.7633731906859662,0.0,0.2404013961605587,-0.6339285714285718,0.0,-0.5146649923759976,-0.11876727756731863,0.4027366863905325,-0.29994001199760045,-0.27245053272450526,0.48085485307212805,0.6801619433198386,-0.2926990147174012,-0.6132771338250789,-0.2025316455696201
1.0,-1.0,1.0,-2.0,-0.19160186625194392,-0.5039058431413395,-0.17302798982188325,1.0,-0.5,-0.617998741346759,0.5,-0.49869109947643964,0.6964285714285714,-0.75,-0.34281101444075696,-0.18818470359373396,0.8110207100591718,0.0,-0.8226788432267881,0.617393885425942,-0.847503373819165,2.5415344024405324,-0.460484720758693,-0.16455696202531628
-0.8333333333333334,1.0,0.0,-2.0,-1.576779678589943,-1.4679720862410166,1.3867684478371503,2.0,1.875,-0.8728760226557584,1.0,-1.1051483420593369,1.7680357142857188,1.5,-1.089066283971656,-0.968772396846524,2.111988972565896,0.2141571685662868,-0.1035007610350076,1.4710596616206588,0.5371120107962211,-0.2608113121985406,-1.3187565858798735,-0.43037974683544317
-0.3333333333333333,0.0,1.0,-1.0,0.6623120787973044,0.3155921258202272,0.10178117048346057,-2.0,-0.25,0.3876651982378854,0.5,0.6910994764397907,-0.48214285714285754,0.0,0.5455197775585253,0.10893826149278187,-0.5557087143625606,1.4997000599880026,0.34855403348554037,-0.5123181953101813,-0.9716599190283417,-0.2226161520385868,0.42307692307692335,0.848101265822785
0.3333333333333333,-1.3333333333333333,1.0,-2.0,0.11197511664074664,0.20268722008124163,-0.5852417302798982,0.0,-0.625,0.2649465072372563,-0.5,-0.5152705061082025,1.0982142857142858,-0.25,0.1727509193649655,0.572540186341763,-0.01254034427111354,-0.8998200359928015,-0.37899543378995393,-0.17156426239240152,0.45344129554655854,0.9234447788267304,0.03319283456269802,-0.02531645569620256
-0.16666666666666666,-0.3333333333333333,0.5,1.0,-0.5395541731467082,-0.8180397875221331,0.8702290076335876,0.0,-0.625,-0.8691000629326622,0.0,-0.6736474694589878,1.1339285714285714,-0.25,-0.6133285496457078,-0.6655062967134228,0.646416083916084,-0.29994001199760045,-0.9284627092846267,0.7699614128821608,-0.7327935222672073,0.9440573854969698,-0.8140147523709167,0.20253164556962047
-0.16666666666666666,-0.3333333333333333,1.0,0.0,-0.6183514774494556,-0.6309759400062492,0.19338422391857493,1.0,-0.5,-0.7690371302706104,0.0,-1.1544502617801047,0.8214285714285714,-0.25,-0.5623822764373484,-0.4089280229343708,0.9135623991393222,-0.5000000000000001,-1.063926940639269,0.7367171267438406,0.12955465587044465,0.763697077132374,-0.7418335089567963,0.4810126582278483
-0.8333333333333334,-0.3333333333333333,0.0,-1.0,-0.27496111975116627,-0.24309967711696703,0.4554707379134858,-1.0,2.875,0.7570799244808054,0.0,0.003054101221640501,0.3125000000000001,2.5,-0.2502466588931741,-0.3169857684038087,-0.05006051640667034,0.0,1.5410958904109593,-0.06530127634312859,0.26855600539810975,-0.724182710145525,0.1032665964172817,0.4177215189873419
-0.3333333333333333,1.0,-0.5,0.0,0.9194401244167965,0.7901260285386941,-1.1017811704834608,-1.0,0.25,0.7042164883574575,-0.5,0.2875218150087262,-0.49107142857142877,0.0,1.0359673513319574,1.9402068188799018,-0.5503294782140937,-0.7498500299940013,0.4330289193302892,-0.7913327396853668,-0.2712550607287452,-0.2267386733726348,0.8640674394099055,-0.5063291139240504
